Article Number,Description,Identifier,Keywords,Price,Price quantity,Prices+,Sold individually,height,length,operatingWeight,productType,weight,width,description
YD40002039,,* BRACKET,,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,"High-quality Tata Hitachi spare part BRACKET designed for durability and precision, compatible with various construction machinery models."
YD00003330,,HOSE(C/V B6-SEL/V B),,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi hose (P/N: B6-SEL/V B) for efficient fluid transfer in Tata Hitachi construction machinery models.
YD00008725,,SEAL;RUBBER,,,1.0,,True,,,,SpareParts,,,"High-quality rubber seal (P/N: SEAL;RUBBER) for Tata Hitachi construction machinery, providing superior sealing performance for various compatible machine models."
YD00000611,,* TANK;FUEL,,55599.24 INR:N::1 EA::,1.0,55599.24 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi fuel tank (P/N: TANK;FUEL) designed for durability and compatibility with various Tata Hitachi construction machinery models.
YD00002457,,SEAL;RUBBER,,,1.0,,True,,,,SpareParts,,,"High-quality rubber seal (P/N: SEAL;RUBBER) for Tata Hitachi construction machinery, providing superior sealing performance for various machine models."
YD00008873,,* SECTION (BLADE),,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,"High-quality Tata Hitachi SECTION (BLADE) spare part designed for durability and precision, compatible with specific construction machinery models for optimal performance."
YD40001796,,BRACKET,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi spare part BRACKET designed for durability and precise fit in compatible construction machinery models.
YD60004941,,WITHOUT ARM REST PARTS,,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi spare part (P/N: WITHOUT ARM REST PARTS) for enhanced comfort and functionality in compatible construction machinery models.
YD00000243,,TUBE;NYLON,,354.0 INR:N::1 EA::,1.0,354.0 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi nylon tube (P/N: TUBE;NYLON) designed for durability and performance in construction machinery applications.
YD60002401,,DUCT,,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi spare part DUCT for enhanced performance and longevity in compatible construction machinery models.
YD00000880,,PLATE,,1358.18 INR:N::1 EA::,1.0,1358.18 INR:N::1 EA::,True,,,,SpareParts,,,"High-quality Tata Hitachi spare part PLATE designed for durability and precision, compatible with various construction machinery models for reliable performance."
YD00003972,,PLATE;RUBBER,,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,"""Durable rubber plate (P/N: PLATE;RUBBER) for Tata Hitachi construction machinery, designed for enhanced vibration absorption and machine longevity."""
YD00001162,,SEAL;RUBBER,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi rubber seal (P/N: SEAL;RUBBER) designed for superior sealing performance in compatible construction machinery models.
YD00004149,,*HOSE,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi spare hose (P/N: HOSE) for enhanced fluid transfer efficiency in compatible construction machinery models.
YD40002291,,DUCT;HEATER,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi heater duct (P/N: DUCT;HEATER) for optimal temperature control in compatible construction machinery models.
YD00004957,,* GLASS,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi spare part (P/N: GLASS) designed for durability and precision fit in compatible construction machinery models.
YD00003773,,SEAL;RUBBER,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi rubber seal (P/N: SEAL;RUBBER) designed for optimal sealing performance in compatible construction machinery models.
YD60000203,,FRAME;TRACK,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi FRAME;TRACK spare part designed for robust performance in compatible construction machinery models.
YD00003623,,SEAL;RUBBER,,,1.0,,True,,,,SpareParts,,,"High-quality rubber seal (P/N: SEAL;RUBBER) for Tata Hitachi construction machinery, providing superior sealing performance and compatibility with various models."
YD60005329,,ASSY;HOSE,,3073.9 INR:N::1 EA::,1.0,3073.9 INR:N::1 EA::,True,,,,SpareParts,,,"""High-quality Tata Hitachi ASSY;HOSE spare part designed for durability and precise fit in compatible construction machinery models."""
YD60005325,,ASSY;HOSE,,3163.58 INR:N::1 EA::,1.0,3163.58 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi construction machinery hose assembly (P/N: ASSY;HOSE) for enhanced fluid transfer efficiency and compatibility with various models.
YD00005396,,RUBBER,,,1.0,,True,,,,SpareParts,,,"High-quality Tata Hitachi rubber spare part designed for durability and performance, compatible with various construction machinery models."
YD40002299,,BRACKET,,,1.0,,True,,,,SpareParts,,,"High-quality Tata Hitachi spare part BRACKET designed for durability and precision fit, compatible with various construction machinery models."
YD60003329,,ASSY;HOSE,,758.74 INR:N::1 EA::,1.0,758.74 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi ASSY;HOSE spare part designed for durability and precise fit in compatible construction machinery models.
YD00006241,,HARNESS;WIRE,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi wire harness (P/N: HARNESS;WIRE) designed for reliable electrical connectivity in compatible construction machinery models.
YD00007069,,SEAL;RUBBER,,,1.0,,True,,,,SpareParts,,,"High-quality rubber seal (P/N: SEAL;RUBBER) for Tata Hitachi construction machinery, providing superior sealing performance for various compatible machine models."
YD00001014,,DUCT,,,1.0,,True,,,,SpareParts,,,"High-quality Tata Hitachi construction machinery duct (P/N: DUCT) for enhanced airflow efficiency in compatible models, ensuring optimal equipment performance and longevity."
YD00004967,,TRIM;SEAL,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi TRIM;SEAL spare part for enhanced sealing performance in compatible construction machinery models.
YD40000201,,COVER,,40601.44 INR:N::1 EA::,1.0,40601.44 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi COVER spare part designed for durability and precision fit on compatible construction machinery models.
YD40000548,,BRACKET,,,1.0,,True,,,,SpareParts,,,"""High-quality Tata Hitachi spare part bracket designed for durability and precision fit, compatible with various construction machinery models."""
YD00001053,,NET,,1577.66 INR:N::1 EA::,1.0,1577.66 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi spare part (P/N: NET) designed for optimal performance and longevity in compatible construction machinery models.
YD00005671,,GEAR;RING,,16612.04 INR:N::1 EA::,1.0,16612.04 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi spare part (P/N: GEAR;RING) designed for durability and precise performance in compatible construction machinery models.
YD00011023,,NAME-PLATE,,15.34 INR:N::1 EA::,1.0,15.34 INR:N::1 EA::,True,,,,SpareParts,,,"""Authentic Tata Hitachi NAME-PLATE spare part, designed for precision and durability in compatible construction machinery models."""
YD40001455,,BRACKET,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi spare part BRACKET designed for durability and precise fit in compatible construction machinery models.
YD60002312,,"ASSY;HOSE(LABEL;A6,7,1,C/V A6-EXTRA)",,,1.0,,True,,,,SpareParts,,,"High-quality Tata Hitachi assembly hose (P/N: A6-EXTRA) designed for A6, 7, 1 models, ensuring reliable fluid transfer in construction machinery operations."
YD00000442,,CAB,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi CAB spare part designed for durability and compatibility with Tata Hitachi construction machinery models.
YD40001533,,GUIDE,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi GUIDE spare part for enhanced performance and longevity in compatible construction machinery models.
YD60003295,,ASSY;HOSE,,480.26 INR:N::1 EA::,1.0,480.26 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi construction machinery hose assembly (P/N: ASSY;HOSE) for enhanced fluid transfer efficiency in compatible models.
YD00000367,ARM CYLINDER Assy,ARM CYLINDER,,88069.3 INR:N::1 EA::,1.0,88069.3 INR:N::1 EA::,True,,,1.0,SpareParts,24.9,,"""High-quality Tata Hitachi ARM CYLINDER Assy (P/N: ARM CYLINDER) for enhanced stability and precision in compatible construction machinery models."""
YD60003511,,CONSOLE(RIGHT),,,1.0,,True,,,,SpareParts,,,"""OEM Tata Hitachi CONSOLE(RIGHT) spare part designed for precision fit and function in compatible construction machinery models."""
YD40000768,,COVER,,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi COVER spare part designed for durability and precise fit in compatible construction machinery models.
YD00005807,,* COVER,,2183.0 INR:N::1 EA::,1.0,2183.0 INR:N::1 EA::,True,,,,SpareParts,,,"High-quality Tata Hitachi COVER spare part designed for durability and precise fit, compatible with select Tata Hitachi construction machinery models."
YD00003294,,HOSE;PLASTIC,,1738.14 INR:N::1 EA::,1.0,1738.14 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi plastic hose (P/N: HOSE;PLASTIC) designed for durability and precise fit in compatible construction machinery models.
YD00001012,,DUCT,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi spare part DUCT for improved airflow efficiency in compatible construction machinery models.
YD60002753,,ASSY;HOSE,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi construction machinery hose assembly (P/N: ASSY;HOSE) for enhanced fluid transfer efficiency in compatible models.
YD00005525,,BAND,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi spare part BAND for enhanced performance and reliability in compatible construction machinery models.
YD40001184,,BRACKET,,,1.0,,True,,,,SpareParts,,,"High-quality Tata Hitachi spare part (P/N: BRACKET) designed for robust support in construction machinery, compatible with various models for reliable performance."
YD00002710,,INSULATOR,,,1.0,,True,,,,SpareParts,,,"High-quality Tata Hitachi INSULATOR spare part designed for optimal performance in construction machinery, compatible with various models."
YD00000164,,BOLT,,0.0 INR:N::1 EA::,1.0,0.0 INR:N::1 EA::,True,,,,SpareParts,,,"High-strength Tata Hitachi BOLT (P/N: nan) for robust assembly applications, compatible with various Tata Hitachi construction machinery models."
YD60003297,,ASSY;HOSE,,581.74 INR:N::1 EA::,1.0,581.74 INR:N::1 EA::,True,,,,SpareParts,,,"""Tata Hitachi genuine ASSY;HOSE spare part designed for superior performance and compatibility with specified construction machinery models."""
YD40000222,,BRACKET,,,1.0,,True,,,,SpareParts,,,"High-quality Tata Hitachi spare part bracket designed for durability and precise fit, compatible with various construction machinery models."
YD40000459,,COVER,,66386.8 INR:N::1 EA::,1.0,66386.8 INR:N::1 EA::,True,,,,SpareParts,,,"High-quality Tata Hitachi COVER (P/N: nan) for SpareParts, designed for durability and precise fit in compatible construction machinery models."
YD00003487,,BUSHING;RUBBER,,1274.4 INR:N::1 EA::,1.0,1274.4 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi rubber bushing (P/N: BUSHING;RUBBER) designed for durability and performance in construction machinery applications.
YD00003335,,HOSE,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi spare part HOSE designed for optimal performance in compatible construction machinery models.
YD00003959,,TAPE,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi spare part TAPE for enhanced performance and longevity in compatible construction machinery models.
YD40004312,,BELT,,3891.64 INR:N::1 EA::,1.0,3891.64 INR:N::1 EA::,True,,,,SpareParts,,,"High-quality Tata Hitachi spare part BELT for reliable performance in construction machinery, compatible with various models for seamless operation."
YD00001176,,SEAL;RUBBER,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi rubber seal (P/N: SEAL;RUBBER) for enhanced sealing performance in construction machinery; compatible with various models.
YD00005375,,COVER,,,1.0,,True,,,,SpareParts,,,"High-quality Tata Hitachi COVER spare part designed for durability and precise fit, compatible with select construction machinery models."
YD00004103,,* MANUAL;OPERATION,,,1.0,,True,,,,SpareParts,,,"""Authentic Tata Hitachi operation manual (P/N: MANUAL;OPERATION) for precise equipment operation, compatible with various construction machinery models."""
YD00004899,,GLASSWOOL,,,1.0,,True,,,,SpareParts,,,"High-quality Tata Hitachi GLASSWOOL spare part for effective insulation in construction machinery, compatible with various models for superior performance and longevity."
YD40000456,,BRACKET,,,1.0,,True,,,,SpareParts,,,"High-quality Tata Hitachi spare part BRACKET designed for durability and precision, compatible with various construction machinery models for reliable performance."
YD00003280,,HOSE,,5374.9 INR:N::1 EA::,1.0,5374.9 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi spare hose (P/N: HOSE) for efficient fluid transfer in various construction machinery models.
YD00002125,,SEAL;RUBBER,,,1.0,,True,,,,SpareParts,,,"High-quality rubber seal (P/N: SEAL;RUBBER) for Tata Hitachi construction machinery, designed for superior sealing performance in compatible machine models."
YD00000803,,HARNESS;WIRE,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi wire harness (P/N: HARNESS;WIRE) designed for reliable electrical connectivity in compatible construction machinery models.
YD00003361,,HOSE,,7469.4 INR:N::1 EA::,1.0,7469.4 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi spare hose (P/N: HOSE) designed for optimal performance in Tata Hitachi construction machinery models.
YD00005384,,* HARNESS;WIRE,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi wire harness (P/N: HARNESS;WIRE) designed for optimal electrical connectivity in Tata Hitachi construction machinery models.
YD00000960,,COVER,,,1.0,,True,,,,SpareParts,,,"High-quality Tata Hitachi COVER spare part designed for durability and precise fit, compatible with various construction machinery models."
YD40001320,,COVER,,,1.0,,True,,,,SpareParts,,,"High-quality Tata Hitachi COVER spare part designed for durability and precise fit, compatible with select construction machinery models."
YD00004981,,* HANDLE,,,1.0,,True,,,,SpareParts,,,"""High-quality Tata Hitachi spare part HANDLE designed for durability and precise operation in compatible construction machinery models."""
YD00000300,,WRENCH;FILTER,,,1.0,,True,,,,SpareParts,,,High-quality Tata Hitachi wrench-filter spare part designed for optimal performance and compatibility with Tata Hitachi construction machinery models.
YD00004960,,* GLASS,,,1.0,,True,,,,SpareParts,,,"High-quality Tata Hitachi spare part - GLASS, designed for durability and precision fit in compatible construction machinery models."
YD00007157,,INSULATOR,,,1.0,,True,,,,SpareParts,,,"High-quality Tata Hitachi INSULATOR spare part for enhanced machine insulation, compatible with various construction machinery models for reliable performance."
YD40000440,,PIPE;RETURN,,,1.0,,True,,,,SpareParts,,,"High-quality Tata Hitachi return pipe (P/N: PIPE;RETURN) for enhanced fluid circulation in compatible construction machinery models, ensuring efficient operation and longevity."
YD00006008,,HOSE;COOLER,,27864.52 INR:N::1 EA::,1.0,27864.52 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi cooler hose (P/N: HOSE;COOLER) designed for optimal cooling efficiency in compatible construction machinery models.
YD00005821,,COVER,,88967.28 INR:N::1 EA::,1.0,88967.28 INR:N::1 EA::,True,,,,SpareParts,,,High-quality Tata Hitachi COVER spare part designed for durability and precise fitment in compatible construction machinery models.
